,date,gender,age,lat,lng,url
3263,2013-03-22,M,49.0,37.67988705,-121.907626227216,http://www.ktvu.com/news/news/crime-law/castro-valley-man-shot-alameda-co-deputies-dies-ho/nW4N2/
3264,2013-03-22,M,29.0,32.7801052,-96.8000082,http://crimeblog.dallasnews.com/2013/03/shooter-reportedly-wearing-gorilla-mask-kills-man-at-apartment-southeast-oak-cliff.html/
3265,2013-03-22,F,29.0,32.7253249,-114.624397,http://usgunviolence.wordpress.com/2013/03/22/killed-christal-figueroa-yuma-az/
3266,2013-03-23,M,46.0,34.180855,-84.7529170994188,http://cartersville.patch.com/articles/man-who-shot-himself-dies-police-release-id
3267,2013-03-23,M,20.0,25.7742658,-80.1936589,http://www.ny1.com/content/top_stories/179607/ny1-exclusive--family-looks-for-answers-after-aspiring-brooklyn-rapper-shot-dead-in-miami
3268,2013-03-23,M,53.0,36.219525,-96.03404332152691,http://www.myfoxdfw.com/story/21777554/arlington-truck-driver-shot-in-tulsa-police-release-surveillance-pictureswmv
3269,2013-03-23,M,22.0,39.0490111,-95.6775557,http://www.kansascity.com/2013/03/23/4139620/suspect-surrenders-after-man-shot.html
3270,2013-03-23,M,2.0,40.5853461,-78.1005628,http://www.altoonamirror.com/page/content.detail/id/570000/Police--Dad-kills-self--son.html?nav=742
3271,2013-03-23,M,52.0,40.5853461,-78.1005628,http://www.huffingtonpost.com/2013/03/24/kenneth-ayers-pennsylvania-murder-suicide_n_2945381.html
3272,2013-03-23,M,26.0,41.8756208,-87.6243706,http://chicago.cbslocal.com/2013/03/23/five-wounded-in-gun-violence-since-friday-night/
3273,2013-03-23,M,30.0,34.0420737,-81.9594608,http://www.foxcarolina.com/story/21777600/police-early-morning-shooting-leaves-greenwood-man-dead
3274,2013-03-23,M,70.0,32.598302,-96.77512111282441,http://www.kens5.com/news/Man-killed-by-DeSoto-police-is-identified-199776481.html
3275,2013-03-23,M,2.0,33.6217865,-86.70092916525628,http://www.myfoxal.com/story/21776900/uncle-being-held-in-the-shooting-death-of-a-2-year-old-boy
3276,2013-03-23,M,25.0,33.8992926,-118.16494983911501,http://projects.latimes.com/homicide/post/juan-manuel-villagomez/
3277,2013-03-23,M,30.0,40.735657,-74.1723667,http://newyork.cbslocal.com/2013/03/23/3-shot-at-newark-ihop-restaurant/
3278,2013-03-23,M,36.0,43.1572851,-77.6152141,http://rochester.ynn.com/content/top_stories/650316/victim-identified-in-fatal-shooting/
3279,2013-03-23,M,28.0,32.7469869,-117.21177,http://www.10news.com/news/woman-accused-in-boyfriends-shooting-death-had-just-passed-bar-exam-03252013
3280,2013-03-23,M,17.0,41.6155909,-87.5294871,http://www.nwitimes.com/news/local/illinois/calumet-city/south-holland-teen-dies-from-gunshot-wound/article_89f04290-59e1-5316-9a28-83265e60853e.html
3281,2013-03-23,M,30.0,46.4732698,-87.6790246,http://usgunviolence.wordpress.com/2013/03/23/killed-michael-bradly-rawlins-frenchtown-mi/
3282,2013-03-23,F,45.0,40.0529736,-111.6734537,http://www.heraldextra.com/news/local/crime-and-courts/salem-man-arrested-in-wife-s-shooting-death/article_2ca48c16-94eb-11e2-8e25-0019bb2963f4.html
3283,2013-03-23,M,22.0,29.9468716,-90.3231349,http://www.nola.com/crime/index.ssf/2013/03/man_murdered_in_st_rose_author.html
3284,2013-03-23,M,36.0,36.3969501,-97.8791067,http://www.kjrh.com/dpp/news/local_news/man-threatening-enid-police-shot-dead-by-officer
3285,2013-03-23,M,43.0,32.6781085,-117.0991967,http://www.utsandiego.com/news/2013/mar/25/man-shot-national-city/
3286,2013-03-23,M,34.0,41.5350719,-77.2527545,http://www.dailylocal.com/article/20130325/NEWS03/130329756/psp-brother-kills-brother-in-eastern-pa-shooting
3287,2013-03-23,M,27.0,38.8951148,-77.0363716,http://washingtonexaminer.com/southeast-shooting-leaves-one-d.c.-man-dead/article/2525271
3288,2013-03-23,M,28.0,39.7683795,-86.1580447,http://www.theindychannel.com/news/local-news/man-girlfriend-suspected-in-deadly-shooting-that-killed-1
3289,2013-03-23,M,21.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2013/03/orleans_parish_coroner_identif_12.html
3290,2013-03-23,M,34.0,28.6183331,-81.3859156,http://articles.orlandosentinel.com/2013-03-26/news/os-eatonville-homicide-victim-christopher-matthews-20130326_1_eatonville-police-eatonville-man-first-homicide
3291,2013-03-24,M,,29.9682672,-95.530660006044,http://www.houstongovnewsroom.org/go/doc/2155/1733783/
3292,2013-03-24,M,46.0,47.1849009,-122.2921406,http://seattletimes.com/html/localnews/2020663890_apwafatherchildrenshot.html?prmid=obinsource
3293,2013-03-24,M,34.0,33.7774658,-118.1884871,http://projects.latimes.com/homicide/post/benito-velez/
3294,2013-03-24,M,36.0,34.0536781,-118.2427025,http://projects.latimes.com/homicide/post/david-cavazos/
3295,2013-03-24,M,29.0,40.6501038,-73.9495823,http://www.nydailynews.com/new-york/brooklyn-man-shot-death-home-article-1.1297808?localLinksEnabled=false
3296,2013-03-24,M,32.0,34.0536781,-118.2427025,http://projects.latimes.com/homicide/post/wade-lamar-vanzie/
3297,2013-03-24,M,24.0,36.7282096,-76.5835703,http://wtkr.com/2013/03/24/police-identify-man-shot-to-death-in-cogic-square-apartments/
3298,2013-03-24,M,22.0,45.1004807,-93.3443585,http://www.twincities.com/localnews/ci_21842411/man-opens-fire-wounds-st-paul-officer-police
3299,2013-03-24,M,28.0,28.2498534,-81.2839038,http://articles.orlandosentinel.com/2013-03-25/news/os-murder-best-worker-st-cloud-20130325_1_worker-shots-full-confession
3300,2013-03-24,F,20.0,41.6786754,-83.5127283,http://www.toledoblade.com/Police-Fire/2013/03/24/Police-respond-to-report-of-person-shot-in-South-Toledo.html
3301,2013-03-24,M,30.0,41.5628294,-83.6538244,http://www.toledoblade.com/Police-Fire/2013/03/24/Police-respond-to-report-of-person-shot-in-South-Toledo.html
3302,2013-03-24,F,53.0,31.960328,-89.8683621955324,http://www.clarionledger.com/article/20130324/NEWS/303240070/Rep-Jessica-Upshaw-found-dead-morning
3303,2013-03-24,M,25.0,38.4840756,-121.0740108,http://blogs.sacbee.com/crime/archives/2013/03/man-shot-and-killed-at-natomas-party-another-injured.html
3304,2013-03-24,M,23.0,38.2542376,-85.759407,http://www.wave3.com/story/21779856/3-men-killed-in-louisville-shooting-identified
3305,2013-03-24,M,23.0,38.2542376,-85.759407,http://www.wave3.com/story/21779856/3-men-killed-in-louisville-shooting-identified
3306,2013-03-24,M,31.0,38.2542376,-85.759407,http://www.wave3.com/story/21779856/3-men-killed-in-louisville-shooting-identified
3307,2013-03-24,F,43.0,47.1849009,-122.2921406,http://blog.thenewstribune.com/crime/2013/03/25/puyallup-woman-fatally-shot-by-father-identified/
3308,2013-03-24,M,,40.5886699,-83.1285242,http://www.10tv.com/content/stories/2013/03/24/marion-sheriff-investigates-possible-abduction.html
3309,2013-03-24,M,19.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2013/03/gert_town_shooting_leaves_2_de.html
3310,2013-03-24,M,25.0,33.6217865,-86.70092916525628,http://blog.al.com/spotnews/2013/03/25-year-old_man_found_shot_to.html
3311,2013-03-24,M,10.0,34.6182199,-79.0086425,http://www.fayobserver.com/articles/2013/03/25/1245997?sac=fo.local
3312,2013-03-24,M,37.0,33.7774658,-118.1884871,http://usgunviolence.wordpress.com/2013/03/24/killed-rogelio-aguirre-lopez-long-beach-ca/
3313,2013-03-24,M,20.0,27.9477595,-82.458444,http://www.myfoxtampabay.com/story/21780679/tampa-man-shot-to-death-in-convenience-store-parking-lot
3314,2013-03-24,M,47.0,42.2713945,-89.093966,http://www.wifr.com/news/headlines/Man-Found-Shot-to-Death-in-Garage--199793251.html?ref=251
3315,2013-03-24,M,17.0,41.4871888,-81.6778691,http://www.cleveland.com/metro/index.ssf/2013/03/17-year-old_boy_dead_after_sho.html
3316,2013-03-24,M,22.0,34.1083449,-117.2897652,http://redlands.patch.com/articles/gunshot-victim-who-died-in-loma-linda-hospital-is-identified
3317,2013-03-24,F,35.0,32.017073,-81.2906160076233,http://savannahnow.com/latest-news/2013-03-24/person-shot-killed-late-sunday-cuyler-brownville
3318,2013-03-24,F,34.0,32.560651,-95.87126756114701,http://kmoo.com/home/2586-man-shoots-kills-wife-in-vz-county.html
3319,2013-03-24,M,35.0,40.6812005,-73.7947353,http://www.ny1.com/content/top_stories/179250/upstate-man-found-dead-in-queens-fire-was-shot--police-say
3320,2013-03-24,M,22.0,33.9161075,-98.5067371043467,http://www.timesrecordnews.com/news/2013/mar/25/man-killed-in-shooting/
3321,2013-03-24,M,30.0,27.9477595,-82.458444,http://www.tampabay.com/news/publicsafety/crime/man-fatally-shot-outside-tampa-pool-hall/2111125
3322,2013-03-24,M,53.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2013/03/gert_town_shooting_leaves_2_de.html
3323,2013-03-24,M,28.0,34.1083449,-117.2897652,http://www.sbsun.com/ci_22865446/rialto-shooting-leaves-one-dead-two-wounded
3324,2013-03-24,M,,42.7584005,-75.8843616,http://www.cnycentral.com/news/story.aspx?id=876172
3325,2013-03-24,F,48.0,42.7584005,-75.8843616,http://www.romesentinel.com/news?newsid=20130325-142105
3326,2013-03-24,M,30.0,36.4110775,-119.093757762045,http://www.kmph.com/story/21787415/home-invasion-man-killed-woodlake-burglary
3327,2013-03-25,F,31.0,37.270973,-79.9414313,http://murder-suicide.blogspot.com/2013_03_01_archive.html
3328,2013-03-25,M,58.0,37.270973,-79.9414313,http://murder-suicide.blogspot.com/2013_03_01_archive.html
3329,2013-03-25,M,49.0,44.823047,-87.9131587,http://www.democratandchronicle.com/article/U0/20130326/APC0101/303260362/
3330,2013-03-25,M,39.0,33.6217865,-86.70092916525628,http://blog.al.com/spotnews/2013/03/birmingham_stalking_suspect_ki.html
3331,2013-03-25,M,25.0,39.952335,-75.163789,http://www.philly.com/philly/blogs/dncrime/Police-Man-25-shot-to-death-in-Fairhill.html
3332,2013-03-25,M,33.0,38.5738096,-109.5462146,http://www.sltrib.com/sltrib/news/56137453-78/yardley-jail-documents-campos.html.csp
3333,2013-03-25,M,30.0,34.0536781,-118.2427025,http://projects.latimes.com/homicide/post/janal-rayshawn-davis/
3334,2013-03-25,M,29.0,38.565189,-82.9523425686737,http://www.wsaz.com/news/headlines/Missing-Man-Case-Becomes-Murder-Investigation-Two-Men-Arrested-203864381.html
3335,2013-03-25,M,26.0,43.4200387,-83.9490365,http://www.mlive.com/news/saginaw/index.ssf/2013/03/saginaw_man_26_shot_and_killed.html
3336,2013-03-25,M,,34.906322,-85.205915,http://cascade.patch.com/articles/gunshots-take-the-life-of-1-man-on-utoy-springs-road
3337,2013-03-25,M,,39.6138205,-119.776797011495,http://www.ktvn.com/story/21789980/man-found-dead-inside-residence-on
3338,2013-03-25,M,,39.952335,-75.163789,http://philadelphia.cbslocal.com/2013/03/26/man-found-fatally-shot-on-kensington-street/
3339,2013-03-25,M,30.0,28.1614046,-81.6017417,http://www.wtsp.com/news/local/article/307031/8/2-sought-in-fatal-Davenport-shooting
3340,2013-03-25,M,25.0,47.6588603,-117.4247134,http://www.khq.com/story/21790852/update-person-trying-to-steal-car-shot-and-killed-by-owner
3341,2013-03-25,M,20.0,41.30729,-72.9257003,http://nhregister.com/articles/2013/03/25/news/new_haven/doc5150c2a59e81e605902407.txt
3342,2013-03-25,M,29.0,42.8864468,-78.8783689,http://www.wivb.com/news/crime/man-sitting-in-vehicle-shot-dead
3343,2013-03-25,M,38.0,32.4709761,-85.0007653,http://www.ledger-enquirer.com/2013/03/26/2438943/phenix-city-man-shot-to-death.html
3344,2013-03-25,M,30.0,34.1781719,-82.3790148,http://www.postandcourier.com/article/20130326/PC16/130329446/man-found-shot-to-death-in-parents-x2019-abbeville-yard
3345,2013-03-25,M,14.0,35.2013165,-118.958756010751,http://www.turnto23.com/news/local-news/14-year-old-boy-shot-and-killed-gunman-on-the-run
3346,2013-03-25,M,15.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2013/03/orleans_parish_coroner_identif_13.html
3347,2013-03-25,M,35.0,32.4206736,-104.2288375,http://www.kob.com/article/stories/s2976611.shtml
3348,2013-03-25,M,43.0,34.0552886,-117.7522793,http://www.dailybulletin.com/general-news/20130402/fatal-pomona-police-shooting-victims-name-released
3349,2013-03-25,M,19.0,41.765599,-72.69058562930721,http://articles.courant.com/2013-03-26/community/hc-hartford-homicide-0327-20130326_1_black-hoody-critical-condition-gunman
3350,2013-03-25,F,30.0,41.765599,-72.69058562930721,http://www.nbcconnecticut.com/news/local/Two-Shot-in-Hartford-One-Dead-199951561.html
3351,2013-03-25,M,40.0,42.3486635,-83.0567375,http://www.mlive.com/news/detroit/index.ssf/2013/03/80-year-old_man_teenager_among.html
3352,2013-03-25,M,22.0,35.1490215,-90.0516285,http://www.commercialappeal.com/news/2013/mar/26/crime-report-woman-arrested-stealing-luggage-airpo/
3353,2013-03-26,M,34.0,40.292292,-79.881715,http://www.wtae.com/news/local/allegheny/Clairton-councilman-s-grandson-shot-second-victim-killed/-/10927008/19477388/-/12hlkswz/-/index.html
3354,2013-03-26,M,26.0,26.5628537,-81.9495331,http://capecops.com/newsroom/2013/3/27/victims-name-released-in-homicide-investigation.html
3355,2013-03-26,M,21.0,34.1742611,-97.1436254,http://www.kten.com/story/21802588/man-found
3356,2013-03-26,M,71.0,34.5023029,-97.9578129,http://www.swoknews.com/news-top/area/item/5964-missing-duncan-man-found-dead
3357,2013-03-26,M,23.0,34.0536781,-118.2427025,http://projects.latimes.com/homicide/post/leedell-jones-jr/
3358,2013-03-26,M,25.0,34.0536781,-118.2427025,http://projects.latimes.com/homicide/post/branden-lee-tritschler/
3359,2013-03-26,M,26.0,36.0726355,-79.7919754,http://www.news-record.com/news/article_0564a558-60f8-11e3-8ed2-0019bb30f31a.html
3360,2013-03-26,M,27.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2013/03/orleans_parish_coroner_release_2.html
3361,2013-03-26,F,,34.7204257,-80.7709015,http://www.wrhi.com/2013/03/lancaster-city-employee-shoots-kills-herself-at-wastewater-plant-77156
3362,2013-03-26,M,26.0,32.8967899,-96.2982136,http://www.wfaa.com/news/local/dallas/Garland-chase-suspect-shot-bullets-and-video-in-his-final-moments-200320211.html
3363,2013-03-26,F,29.0,37.8043808,-122.2708166,http://www.mercurynews.com/breaking-news/ci_22874932/woman-shot-death-outside-west-oakland-market
3364,2013-03-26,M,47.0,43.4925843,-70.4533844,http://bangordailynews.com/2013/03/26/news/portland/man-found-shot-to-death-in-car-in-biddeford-identified-had-been-shot-in-2003/
3365,2013-03-26,M,55.0,32.3229761,-90.0801696,http://www.huffingtonpost.com/2013/03/26/three-found-dead-in-jackson-_n_2959414.html
3366,2013-03-26,F,46.0,32.3229761,-90.0801696,http://www.huffingtonpost.com/2013/03/26/three-found-dead-in-jackson-_n_2959414.html
3367,2013-03-26,F,13.0,32.3229761,-90.0801696,http://www.huffingtonpost.com/2013/03/26/three-found-dead-in-jackson-_n_2959414.html
3368,2013-03-26,F,22.0,30.4380832,-84.2809332,http://www.wtxl.com/breaking-two-women-shot-and-killed-in-tallahassee/article_2b365134-9667-11e2-ae95-0019bb30f31a.html
3369,2013-03-26,F,3.0,30.4380832,-84.2809332,http://www.wtxl.com/breaking-two-women-shot-and-killed-in-tallahassee/article_2b365134-9667-11e2-ae95-0019bb30f31a.html
3370,2013-03-26,M,50.0,43.2128473,-75.4557304,http://www.wktv.com/news/local/Police-investigate-death-in-the-City-of-Rome-200030821.html
3371,2013-03-26,M,31.0,39.952335,-75.163789,http://guncrisis.org/2013/03/31/loved-ones-gather-to-remember-stacey-berry/
3372,2013-03-26,M,19.0,42.03620165,-88.28617346838949,http://couriernews.suntimes.com/news/19120733-418/teen-shot-to-death-in-elgin-cops-believe-was-gang-related.html
3373,2013-03-26,F,31.0,33.451278,-79.5608971,http://www.abcnews4.com/story/21805026/andrews-woman-shot-to-death-at-apartment
3374,2013-03-26,F,22.0,34.9433635,-88.5173238080124,http://www.wtva.com/news/local/story/Arrest-made-in-womans-death/QYgW1nVLxE6ILimXnOlFOw.cspx
3375,2013-03-26,M,20.0,40.2905684,-81.9271441,http://www.dispatch.com/content/stories/local/2013/03/28/driver-dies-after-car-chase-few-details-revealed.html
3376,2013-03-26,M,59.0,33.426213,-112.550047978235,http://www.myfoxmemphis.com/story/21813232/2013/03/27/police-dog-shot-in-the-line-of-duty-to-make-full-recovery
3377,2013-03-26,M,52.0,38.7038767,-107.6089466,http://www.thedenverchannel.com/news/local-news/man-found-dead-in-montrose-deputy-shooting-deputy-identified
3378,2013-03-27,M,42.0,35.1490215,-90.0516285,http://www.commercialappeal.com/news/2013/apr/09/man-shot-by-memphis-police-officer-dies/?CID=happeningnow
3379,2013-03-27,M,55.0,25.9856462,-80.14000178656642,http://murder-suicide.blogspot.com/2013/03/beautiful-couple-dead-in-condo.html
3380,2013-03-27,F,47.0,25.9856462,-80.14000178656642,http://murder-suicide.blogspot.com/2013/03/beautiful-couple-dead-in-condo.html
3381,2013-03-27,M,20.0,32.598302,-96.77512111282441,http://crimeblog.dallasnews.com/2013/03/robbery-suspect-slain-in-shootout-with-victim-at-lancaster-apartments.html/
3382,2013-03-27,M,26.0,34.0536781,-118.2427025,http://projects.latimes.com/homicide/post/michael-wayne-reshard-jr/
3383,2013-03-27,F,34.0,42.866632,-106.313081,http://trib.com/news/local/casper/autopsy-shows-casper-victim-shot-multiple-times/article_8e92907a-214b-5b68-88e3-58694c9685f8.html
3384,2013-03-27,M,29.0,38.6244952,-90.1509429,http://www.stltoday.com/news/local/illinois/resident-found-dead-in-east-st-louis-public-housing-complex/article_270b9546-58b5-5ce4-9f6d-16c6a7307c2a.html
3385,2013-03-27,M,17.0,34.0536781,-118.2427025,http://projects.latimes.com/homicide/post/george-antonio-hernandez/
3386,2013-03-27,F,34.0,38.0464066,-84.4970393, http://www.lex18.com/news/lexington-man-charged-with-murdering-girlfriend-arrested-in-ohio/
3387,2013-03-27,M,14.0,41.4828144,-87.3328139,http://posttrib.suntimes.com/news/lake/19351999-418/neighborhoods-quiet-safety-shattered-after-boys-shooting-death.html
3388,2013-03-27,M,49.0,39.952335,-75.163789,http://www.philly.com/philly/blogs/dncrime/Police-identify-victim-in-fatal-West-Oak-Lane-shooting.html
3389,2013-03-27,M,24.0,42.3486635,-83.0567375,http://www.detroitmi.gov/Portals/0/docs/police/MCSR 03.27.pdf
3390,2013-03-27,M,22.0,39.2369971,-85.0946809,http://www.eaglecountryonline.com/news.php?nID=5313
3391,2013-03-27,M,,39.7391536,-104.9847034,http://www.thedenverchannel.com/news/local-news/man-shot-to-death-in-sw-denver
3392,2013-03-27,M,18.0,45.5202471,-122.6741949,http://www.oregonlive.com/portland/index.ssf/2013/03/shooting_at_northeast_portland_1.html
3393,2013-03-27,M,30.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2013/03/man_killed_in_botched_drug_dea.html
3394,2013-03-27,M,23.0,28.8117179,-81.2680328,http://www.cfnews13.com/content/news/cfnews13/news/article.html/content/news/articles/cfn/2013/3/28/man_shot_to_death_in.html
3395,2013-03-27,M,58.0,25.7742658,-80.1936589,http://www.huffingtonpost.com/2013/03/27/man-shot-nw-miami-dade-house_n_2962808.html
3396,2013-03-27,M,18.0,43.4200387,-83.9490365,http://www.mlive.com/news/saginaw/index.ssf/2013/03/saginaw_police_man_shot_killed.html
3397,2013-03-27,M,20.0,41.8239891,-71.4128343,http://www.wpri.com/news/local/providence/providence-murder-suspect-identified
3398,2013-03-27,M,,46.9809291,-123.8893352,http://sacramento.cbslocal.com/2013/03/28/man-wanted-in-sacramento-shot-in-2-day-standoff-with-police-in-washington/
3399,2013-03-27,M,34.0,33.5897655,-91.714928436691,http://www.arkansasonline.com/news/2013/mar/28/drew-county-sheriffs-deputy-shot-suspect-found-dea/
3400,2013-03-27,M,25.0,37.227928,-77.4019268,http://progress-index.com/news/police-name-suspect-in-wednesday-night-homicide-second-of-year-1.1465138
3401,2013-03-27,M,30.0,41.6786754,-83.5127283,https://www.toledoblade.com/Police-Fire/2013/03/28/Toledo-man-30-becomes-city-s-3rd-homicide-in-week.html
3402,2013-03-27,F,43.0,41.5067173,-83.1465875,http://www.toledoblade.com/Police-Fire/2013/03/27/Woman-dead-after-shooting-near-Oak-Harbor.html
3403,2013-03-27,M,72.0,33.67421685,-111.856984035208,http://www.abc15.com/dpp/news/region_northeast_valley/scottsdale/police-investigating-officer-involved-shooting-in-scottsdale
3404,2013-03-28,M,32.0,32.3229761,-90.0801696,http://writingshares.com/jackson-mississippi-crime-news-kendra-hill-and-ronald-jermaine-williams-shot-and-killed-jason-kimble-and-laquintin-carter-injured-suspect-is-joshua-hurst/
3405,2013-03-28,F,57.0,39.1173355,-75.5587130100677,http://www.delawareonline.com/article/20130330/NEWS/303300038/Husband-shot-killed-wife-then-self-Wyoming
3406,2013-03-28,F,74.0,40.3922914,-79.9000499,http://www.wpxi.com/news/news/local/swat-team-called-standoff-munhall-apartment/nW6ZZ/
3407,2013-03-28,M,68.0,44.477796,-119.01010567854601,http://www.bluemountaineagle.com/free/suicide-ends-sex-abuse-case-in-grant-county/article_441ad6ec-9c94-11e2-aac8-001a4bcf887a.html
3408,2013-03-28,M,26.0,33.9169602,-118.2550726,http://projects.latimes.com/homicide/post/vincent-cooper-jr/
3409,2013-03-28,M,18.0,33.79274945,-84.22015371673109,http://www.ajc.com/news/news/local/man-shot-at-dekalb-apartment-building/nW636/
3410,2013-03-28,M,22.0,41.8756208,-87.6243706,http://chicago.cbslocal.com/2013/03/29/man-shot-dead-in-auburn-gresham/
3411,2013-03-28,F,11.0,32.8870615,-111.736270547739,http://www.abc15.com/dpp/news/region_central_southern_az/casa_grande/pcso-child-accidentally-shot-in-casa-grande
3412,2013-03-28,M,56.0,33.0369867,-117.2919818,http://www.utsandiego.com/news/2013/Mar/28/shooting-encinitas-man-dead/
3413,2013-03-28,F,42.0,37.282784,-81.252408,http://www.wvva.com/story/21824155/2013/03/28/police-investigate-shooting-in-brushfork
3414,2013-03-28,M,56.0,39.2846027,-76.62047203423779,http://data.baltimoresun.com/homicides/victim/1496/
3415,2013-03-28,M,32.0,43.2128473,-75.4557304,http://bradenton.patch.com/groups/police-and-fire/p/teenager-arrested-in-the-first-homicide-of-the-new-year
3416,2013-03-28,M,23.0,39.952335,-75.163789,http://www.philly.com/philly/blogs/roundhouse/1-Dead-in-South-Philly-Double-Shooting.html
3417,2013-03-28,M,53.0,39.5345348,-78.8833562,http://www.wjla.com/articles/2013/03/samuel-e-george-shot-killed-by-md-state-troopers-after-wounding-brother-86887.html
3418,2013-03-28,M,19.0,33.7774658,-118.1884871,http://www.gazettes.com/news/crime/police-brief-man-shot-killed-thursday-night/article_14c5087a-9890-11e2-a4f2-001a4bcf887a.html
3419,2013-03-28,M,51.0,40.0617403,-79.881158,http://www.autoworldnews.com/articles/3593/20130329/state-trooper-wife-killed-murder-suicide-inside-pennsylvania-supermarket-breaking-news-trending-crime-scene-photos.htm
3420,2013-03-28,F,49.0,40.0617403,-79.881158,http://www.autoworldnews.com/articles/3593/20130329/state-trooper-wife-killed-murder-suicide-inside-pennsylvania-supermarket-breaking-news-trending-crime-scene-photos.htm
3421,2013-03-28,M,56.0,39.1173355,-75.5587130100677,http://www.delawareonline.com/article/20130330/NEWS/303300038/Husband-shot-killed-wife-then-self-Wyoming
3422,2013-03-28,F,43.0,31.5687848,-93.4840645,http://www.kplctv.com/story/21824019/one-dead-in-many-shooting-suspect-identified
3423,2013-03-28,M,33.0,34.0536781,-118.2427025,http://projects.latimes.com/homicide/post/stephen-teran/
3424,2013-03-28,M,,40.6501038,-73.9495823,https://twitter.com/nyscanner/status/317183581204144128
3425,2013-03-28,M,16.0,35.0867577,-89.8100858,http://www.americanownews.com/story/21825829/germantown-high-student-killed-in-overnight-shooting
3426,2013-03-28,M,,42.3486635,-83.0567375,https://sites.google.com/site/chamgreensite/home/detriot-homicides/march-2013/march-28-detroit-24-hour-major-crime-summary-report
3427,2013-03-28,M,31.0,25.7742658,-80.1936589,http://www.miamiherald.com/2013/03/28/3311094/police-investigating-after-man.html
3428,2013-03-28,M,36.0,38.8951148,-77.0363716,http://washingtonexaminer.com/woman-charged-with-second-degree-murder-in-death-of-husband/article/2525857
3429,2013-03-29,F,76.0,41.5927467,-87.3467803,"http://www.chicagotribune.com/news/local/breaking/chi-woman-found-shot-to-death-in-garage-at-majestic-star-casino-in-gary-20130329,0,5294718.story"
3430,2013-03-29,M,20.0,39.952335,-75.163789,http://www.philly.com/philly/blogs/dncrime/Man-20-shot-dead-on-Kingsessing-street-in-broad-daylight.html
3431,2013-03-29,M,21.0,39.2908608,-76.6108073,http://citypaper.com/news/murder-ink-1.1470357
3432,2013-03-29,M,23.0,29.8340363,-95.38663296072279,http://www.yourhoustonnews.com/humble/news/man-shot-killed-in-shopping-center-near-humble/article_df4ed527-4b05-51e2-bc9a-2fb21a6261f9.html
3433,2013-03-29,M,27.0,26.5253491,-80.0664309,http://www.palmbeachpost.com/news/news/local/man-shot-to-death-outside-boynton-beach-convenienc/nW7mq/
3434,2013-03-29,F,36.0,39.7683795,-86.1580447,http://www.wishtv.com/dpp/news/crime/person-shot-killed-on-northeast-side
3435,2013-03-29,M,39.0,30.3029721,-90.9720451,http://www.wafb.com/story/21832496/man-shot-to-death-at-family-gathering
3436,2013-03-29,M,50.0,35.3237528,-80.6559017,http://www.wbtv.com/story/21830819/source-two-dead-after-man-randomly-fired-shots-from-home
3437,2013-03-29,M,42.0,35.3237528,-80.6559017,http://www.wbtv.com/story/21830819/source-two-dead-after-man-randomly-fired-shots-from-home
3438,2013-03-29,M,64.0,35.3237528,-80.6559017,http://www.wbtv.com/story/21830819/source-two-dead-after-man-randomly-fired-shots-from-home
3439,2013-03-29,M,31.0,35.325492,-112.850903093832,http://www.abc15.com/dpp/news/region_northern_az/other/ycso-12-year-old-accidentally-shoots-kills-father
3440,2013-03-29,M,52.0,43.0795232,-72.4259214,http://www.vnews.com/news/5754543-95/police-cleared-in-shooting-grafton-man
3441,2013-03-29,M,25.0,35.7112642,-78.6141709,http://www.wnct.com/story/21827936/wake-deputies-investingate-shooting
3442,2013-03-29,F,,35.7112642,-78.6141709,http://www.wnct.com/story/21827936/wake-deputies-investingate-shooting
3443,2013-03-29,M,18.0,40.3478472,-79.864215,http://www.post-gazette.com/stories/local/neighborhoods-south/one-shot-in-mckeesport-681367/
3444,2013-03-29,M,28.0,29.8993723,-90.1003506,http://www.nola.com/crime/index.ssf/2013/03/marrero_man_shot_to_death_seco.html
3445,2013-03-29,M,44.0,34.8512316,-82.3985105,http://www.foxcarolina.com/story/21889412/suspect-accused-of-killing-greenville-man-in-jail
3446,2013-03-29,M,32.0,33.7490987,-84.3901849,http://www.examiner.com/article/man-shot-multiple-times-left-to-die-on-sidewalk-southwest-atlanta
3447,2013-03-29,M,23.0,41.8756208,-87.6243706,http://chicago.cbslocal.com/2013/03/30/1-killed-1-injured-friday-in-logan-square-shooting/
3448,2013-03-29,M,42.0,47.2495798,-122.4398746,http://www.thenewstribune.com/2013/03/29/2536082/man-42-shot-to-death-in-pacific.html
3449,2013-03-29,M,49.0,41.4796625,-112.328614112911,http://www.sltrib.com/sltrib/news/56082114-78/ramseyer-police-uhp-willard.html.csp
3450,2013-03-29,M,28.0,36.7593037,-79.9903195,http://myfox8.com/2013/03/30/suspect-arrested-after-man-shot-killed-in-southwest-va/
3451,2013-03-29,M,24.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2013/03/orleans_parish_coroner_release_2.html
